id,created_at,channel,subject,body,customer_email,first_response_at,resolved_at,satisfaction_score
242312,2026-06-16T12:25:49Z,email,Supplement ingredients,"Good afternoon, Is the Marine Collagen safe to take alongside a prenatal? Checking ingredients before I buy. You can reach me at jade.bishop987@icloud.com.",jade.bishop987@icloud.com,2026-06-16T16:53:49Z,2026-06-17T01:31:49Z,5
242317,2026-06-16T13:16:54Z,chat,Gift didn't land,"Good afternoon, Got the Overnight Repair Mask as a gift and it's not my thing. How do I set up a return? #VB-67645. The order's under yuki.nowak276@proton.me.

Sincerely,
Yuki",yuki.nowak276@proton.me,2026-06-16T15:16:54Z,2026-06-16T19:58:54Z,
242320,2026-06-16T15:28:49Z,email,Where is my order? — #VB-64821,"I ordered the Renewal Serum 5 days ago and #VB-64821 still shows just a label. Where is my order? You can reach me at harper.vaughn170@hotmail.com.

Thanks,
Harper",harper.vaughn170@hotmail.com,2026-06-16T21:26:49Z,2026-06-17T01:40:49Z,5
242326,2026-06-16T15:44:16Z,instagram,Early charge,"Hi there, My next box wasn't supposed to bill until July and the charge hit today. Can you refund #VB-51745? I've got plenty left. It was bought on a discount, so the math might be odd on your end. I'm at riley.bennett158@proton.me if you need me.",riley.bennett158@proton.me,2026-06-16T17:49:16Z,2026-06-16T21:56:16Z,4
242333,2026-06-16T16:07:29Z,sms,Order overdue,"Good morning, Hasn't arrived yet — I ordered the Barrier Cream June 5 and the estimate said by June 15. #VB-55524. It was placed with elena.park333@gmail.com.",elena.park333@gmail.com,2026-06-16T19:07:29Z,2026-06-16T21:13:29Z,4
242342,2026-06-16T17:21:14Z,sms,Package stuck in transit,"My box #VB-43968 has been stuck in transit in Boise since June 6. Nine scans, zero movement. If it's gone for good, I'd rather just get a refund. I'm at charlotte.ferris969@yahoo.com if you need me. My cell is (303) 555-0182.

Regards,
Charlotte Ferris",charlotte.ferris969@yahoo.com,2026-06-16T20:26:14Z,2026-06-17T05:45:14Z,3
242349,2026-06-16T17:55:55Z,email,Didn't work out,"Sadly the Ashwagandha Softgels broke me out. Can I return the rest of the set? #VB-89309. It was placed with felix.whitfield149@icloud.com.

Best,
Felix Whitfield",felix.whitfield149@icloud.com,2026-06-16T23:27:55Z,2026-06-17T12:31:55Z,4
242352,2026-06-16T18:16:35Z,email,Cutting it close,"Good morning, When will it arrive? I bought the Vitamin C Drops for a trip on the 20th and I'm getting nervous. #VB-85584. It should be coming to 755 Juniper Drive, Portland. The order's under amara.holloway466@gmail.com.",amara.holloway466@gmail.com,2026-06-16T21:31:35Z,2026-06-16T23:52:35Z,
242353,2026-06-16T18:20:16Z,sms,Serum pump faulty,"The pump feels like it's grinding and pulls up nothing — faulty, I think. Renewal Serum, bought June 6. #VB-36995. A refund works if replacements are out of the question. I'm at miguel.ramsey920@gmail.com if you need me.

Best,
Miguel Ramsey",miguel.ramsey920@gmail.com,2026-06-16T21:36:16Z,2026-06-17T05:26:16Z,4
242361,2026-06-16T18:41:42Z,sms,Stacking up,"Loving the Renewal Serum, but it's stacking up on my shelf. Can we pause the subscription for a cycle? If it bills anyway, I'll be asking for a refund. I'm at zoe.ferris800@yahoo.com if you need me.

Thanks,
Zoe",zoe.ferris800@yahoo.com,2026-06-16T21:10:42Z,2026-06-17T00:47:42Z,5
242366,2026-06-16T19:36:25Z,sms,"Can't get in, date approaching","Good morning, I can't sign in — trying to push my June date back and the page just spins. sophiar43@yahoo.com is the old login; reach me at sophia.ramsey17@icloud.com.

Best,
Sophia Ramsey",sophia.ramsey17@icloud.com,2026-06-16T21:57:25Z,2026-06-17T09:00:25Z,4
242372,2026-06-16T19:49:14Z,email,Gift didn't land,"Got the Vitamin C Drops as a gift and it's not my thing. How do I set up a return? #VB-30585. I'd prefer a refund over credit, if possible. The order's under bianca.larsen614@outlook.com.

Thanks,
Bianca",bianca.larsen614@outlook.com,2026-06-17T06:00:14Z,2026-06-18T06:13:14Z,3
242373,2026-06-16T20:32:40Z,sms,Still waiting — #VB-31380,"Hi there, Still waiting for my order — #VB-31380, placed June 11. Any idea when it goes out? The order's under yuki.bennett682@outlook.com.",yuki.bennett682@outlook.com,2026-06-16T23:16:40Z,2026-06-17T01:14:40Z,5
242378,2026-06-16T21:09:24Z,email,Coupon question,"Good morning, Can the welcome coupon stack with the 10% off from the skin quiz? Cart's ready to go either way. The order's under isabella.cole543@outlook.com. That's order #VB-79818.

Regards,
Isabella Cole",isabella.cole543@outlook.com,2026-06-17T00:03:24Z,2026-06-17T02:03:24Z,3
242384,2026-06-17T07:01:43Z,email,Charged for a box I'd postponed,"I'd moved my June Renewal Serum refill to next month and was still charged $48. Please refund #VB-39192. I'm at imani.brooks802@icloud.com if you need me. My cell is (815) 555-0165.

Regards,
Imani Brooks",imani.brooks802@icloud.com,2026-06-17T09:51:43Z,2026-06-17T15:37:43Z,4
242387,2026-06-17T09:13:55Z,chat,Exchange?,"Good afternoon, Can I exchange the Niacinamide Toner for the Renewal Serum? Unopened, still in the wrapper. #VB-86044. I'm at 917 Juniper Drive, Denver if the label needs it. The order's under felix.okafor851@hotmail.com.",felix.okafor851@hotmail.com,2026-06-17T15:09:55Z,2026-06-18T05:49:55Z,
242391,2026-06-17T10:18:30Z,email,Skip + new inbox,My subscription is under liamb8@outlook.com but I've switched over to liam.bishop507@gmail.com — can you make sure the skip I asked for landed on the right one? Call or text me at (815) 555-0148 if that's easier.,liam.bishop507@gmail.com,2026-06-17T14:28:30Z,2026-06-17T20:36:30Z,4
242400,2026-06-17T10:31:50Z,email,Didn't work out,"Hi there, Sadly the Barrier Cream broke me out. Can I return the rest of the set? #VB-79368. You can reach me at jordan.kim97@yahoo.com.

Cheers,
Jordan",jordan.kim97@yahoo.com,2026-06-17T13:27:50Z,2026-06-17T20:31:50Z,
242409,2026-06-17T11:54:16Z,instagram,Charity drive,"Hi there, I organize a women's shelter drive in Austin each summer. Would you contribute skincare minis?",nina.hayes866@yahoo.com,2026-06-17T17:16:16Z,2026-06-18T08:00:16Z,5
242413,2026-06-17T13:08:57Z,email,Order status check,"Could I get an order status update on #VB-38760? The site said 3–5 business days and it's been 6. It's headed to 694 Hawthorn Terrace, Portland. Everything's under miguel.alvarez423@outlook.com.

Regards,
Miguel Alvarez",miguel.alvarez423@outlook.com,2026-06-17T15:43:57Z,2026-06-17T17:32:57Z,4
242419,2026-06-17T13:26:41Z,email,Still not paused,"Second time writing about this: the subscription still isn't paused. Can someone confirm it this time? I'm at mia.rhodes282@proton.me if you need me.

Sincerely,
Mia",mia.rhodes282@proton.me,2026-06-17T16:42:41Z,2026-06-17T21:32:41Z,
242421,2026-06-17T13:34:28Z,email,Password reset loop,"Hi there, Every password reset link loops me back to the sign in page. Tried from selena.hartley486@outlook.com, then selenah66@icloud.com. Help?",selena.hartley486@outlook.com,2026-06-17T19:02:28Z,2026-06-18T07:34:28Z,
242430,2026-06-17T16:43:06Z,facebook,Supplement ingredients,"Is the Marine Collagen safe to take alongside a prenatal? Checking ingredients before I buy. You can reach me at lucy.chen25@hotmail.com.

Thanks,
Lucy",lucy.chen25@hotmail.com,2026-06-17T20:50:06Z,2026-06-18T04:55:06Z,3
242436,2026-06-17T17:34:07Z,sms,Cancel please — #VB-77556,"Good afternoon, Please cancel the order if it hasn't left yet — #VB-77556. I'll reorder next month when I'm back home. The order's under elena.hayes126@gmail.com.

Sincerely,
Elena",elena.hayes126@gmail.com,2026-06-17T20:52:07Z,2026-06-18T01:22:07Z,
242443,2026-06-17T17:57:23Z,chat,Skip my July box,"Can I skip my July Renewal Serum box? I still have most of this one left. I'm at jordan.sutton761@outlook.com if you need me.

Sincerely,
Jordan",jordan.sutton761@outlook.com,2026-06-18T01:29:23Z,2026-06-18T12:27:23Z,4
242449,2026-06-17T18:39:40Z,chat,Did it go through?,"Good afternoon, Sorry to nag — no reply on my last note. Is my subscription officially on hold for June? I don't want another box yet. The order's under sophia.bennett107@gmail.com. The order ref is #VB-26850.

Regards,
Sophia Bennett",sophia.bennett107@gmail.com,2026-06-18T01:56:40Z,2026-06-18T12:45:40Z,
242457,2026-06-17T19:11:07Z,email,Charged for a box I'd postponed,"I'd moved my June Ashwagandha Softgels refill to next month and was still charged $48. Please refund #VB-37566. You can reach me at evelyn.brooks879@hotmail.com.

Regards,
Evelyn Brooks",evelyn.brooks879@hotmail.com,2026-06-17T20:41:07Z,2026-06-18T07:17:07Z,5
242462,2026-06-17T19:15:48Z,email,Package not moving,"Good morning, My order #VB-38354 hasn't moved since last Monday — the tracking is frozen. I keep refreshing and nothing changes. It was placed with andre.mercer405@icloud.com. My cell is (415) 555-0184.",andre.mercer405@icloud.com,2026-06-18T01:10:48Z,2026-06-18T05:21:48Z,5
242464,2026-06-17T19:36:59Z,email,Lost in the mail? — #VB-73327,"Good morning, #VB-73327 vanished after the Madison scan 12 days ago. Looks lost in transit. Can you start a trace with the carrier? If it's gone for good, I'd rather just get a refund. You can reach me at erin.bishop437@icloud.com.

Best,
Erin Bishop",erin.bishop437@icloud.com,2026-06-18T03:32:59Z,2026-06-19T02:54:59Z,2
242466,2026-06-17T19:48:57Z,chat,PR list?,How do I get on your PR list? I review indie skincare weekly on YouTube. I'm at riley.holloway869@hotmail.com if you need me.,riley.holloway869@hotmail.com,2026-06-17T23:42:57Z,2026-06-18T10:54:57Z,2
242474,2026-06-17T22:04:18Z,chat,Turn it back on,"Actually — I'm running low sooner than I thought. Can you resume my subscription and set the next box for June 15? If it bills anyway, I'll be asking for a refund. Everything's under harper.mercer957@hotmail.com. My cell is (773) 555-0124.

Cheers,
Harper",harper.mercer957@hotmail.com,2026-06-18T00:05:18Z,2026-06-18T02:58:18Z,
242476,2026-06-17T22:22:57Z,email,Between two shades,"Which shade should I pick if I'm between Honey Tan and Deep Amber? First time buying from you. I'm at mia.park980@outlook.com if you need me.

Thanks,
Mia",mia.park980@outlook.com,2026-06-18T01:08:57Z,2026-06-18T06:28:57Z,4
242482,2026-06-17T22:37:59Z,email,Return request,"I'd like to return the Overnight Repair Mask — it's just not agreeing with my skin. #VB-28388. It was placed with erin.patel366@hotmail.com. I'm reachable at (404) 555-0144 most afternoons.

Regards,
Erin Patel",erin.patel366@hotmail.com,2026-06-18T07:59:59Z,2026-06-19T06:19:59Z,4
242484,2026-06-17T22:38:04Z,chat,First order code?,Is there a first order code? Saw one mentioned in your newsletter but can't find it anywhere. It was placed with ruby.whitfield778@outlook.com.,ruby.whitfield778@outlook.com,2026-06-18T00:38:04Z,2026-06-18T02:14:04Z,4
242491,2026-06-18T07:09:52Z,email,Order overdue — #VB-63466,"Good morning, Hasn't arrived yet — I ordered the Ashwagandha Softgels June 11 and the estimate said by June 14. #VB-63466. The order's under yuki.haddad616@hotmail.com. I'm reachable at (404) 555-0117 most afternoons.",yuki.haddad616@hotmail.com,2026-06-18T14:52:52Z,2026-06-18T20:21:52Z,1
242496,2026-06-18T07:28:37Z,email,Did it go through?,Sorry to nag — no reply on my last note. Is my subscription officially on hold for June? I don't want another box yet. It was placed with zoe.ferris800@yahoo.com.,zoe.ferris800@yahoo.com,2026-06-18T10:04:37Z,2026-06-18T13:46:37Z,5
242505,2026-06-18T07:36:48Z,chat,Stacking up,"Loving the Renewal Serum, but it's stacking up on my shelf. Can we pause the subscription for a cycle? It was placed with morgan.vaughn242@outlook.com.

Cheers,
Morgan",morgan.vaughn242@outlook.com,2026-06-18T11:33:48Z,2026-06-18T17:24:48Z,
242506,2026-06-18T07:41:19Z,chat,Cancel before it leaves — #VB-13929,"The June box went to processing even though I'd moved my date. Can you cancel the order #VB-13929 before it leaves the warehouse? Otherwise a refund works too. Everything's under stella.dupont64@yahoo.com.

Sincerely,
Stella",stella.dupont64@yahoo.com,2026-06-18T09:24:19Z,2026-06-18T11:47:19Z,2
242514,2026-06-18T08:42:17Z,chat,Lost in the mail?,"#VB-22059 vanished after the Providence scan 7 days ago. Looks lost in transit. Can you start a trace with the carrier? If it's gone for good, I'd rather just get a refund. I'm at mia.foster460@icloud.com if you need me. My cell is (718) 555-0189.",mia.foster460@icloud.com,2026-06-18T15:42:17Z,2026-06-19T13:06:17Z,1
242523,2026-06-18T09:14:06Z,email,Following up on my skip,"Good afternoon, Following up — I asked to skip my June box on the 9th and the dashboard still shows June 14. Did it go through? It was placed with charlotte.alvarez594@gmail.com.

Regards,
Charlotte Alvarez",charlotte.alvarez594@gmail.com,2026-06-18T12:07:06Z,2026-06-18T16:20:06Z,
242524,2026-06-18T09:52:54Z,chat,Pump problem,"Good afternoon, My Renewal Serum pump only gives a half press and then jams — basically not working two weeks in. #VB-59094. Happy with a replacement or a refund — whichever is faster. You can reach me at diego.okafor151@yahoo.com. I'm reachable at (617) 555-0120 most afternoons.

Best,
Diego Okafor",diego.okafor151@yahoo.com,2026-06-18T13:30:54Z,2026-06-18T22:04:54Z,3
242527,2026-06-18T10:06:56Z,email,Charged twice,"Good afternoon, I was charged twice for #VB-60844 — $64 and then $64 again a minute later. Please refund the duplicate. It was bought on a discount, so the math might be odd on your end. Everything's under miguel.silva173@icloud.com. I'm reachable at (415) 555-0168 most afternoons.

Thanks,
Miguel",miguel.silva173@icloud.com,2026-06-18T16:24:56Z,2026-06-19T04:48:56Z,4
242529,2026-06-18T10:45:39Z,email,Is my package coming? — #VB-56753,"Good afternoon, Just checking in — where's my order? #VB-56753. The porch has been empty all week 😕 I'm at blake.nguyen609@hotmail.com if you need me.

Regards,
Blake Nguyen",blake.nguyen609@hotmail.com,2026-06-18T12:55:39Z,2026-06-18T14:27:39Z,3
242535,2026-06-18T11:57:45Z,email,It went out anyway?,"You'd moved my Biotin+ Gummies box to June 19, but I just got a dispatch notice. Where is my order now — and can you send tracking? The order's under selena.hayes273@yahoo.com. My cell is (617) 555-0192. The order ref is #VB-75218.

Regards,
Selena Hayes",selena.hayes273@yahoo.com,2026-06-18T13:22:45Z,2026-06-18T14:21:45Z,5
242540,2026-06-18T12:32:44Z,chat,Went to the wrong house — #VB-17322,"Hi there, The carrier photo shows a porch that isn't mine. #VB-17322. Can you help me figure out where it went? At this point a refund might be simpler than a reship. You can reach me at blake.rhodes984@gmail.com. Call or text me at (303) 555-0194 if that's easier.",blake.rhodes984@gmail.com,2026-06-18T22:44:44Z,2026-06-20T05:26:44Z,
242549,2026-06-18T12:56:19Z,email,Where's my refund?,"You approved my refund for #VB-24396 on June 11 and it still hasn't landed on my card. Can you check? This was with the welcome discount, if that matters. Everything's under isabella.haddad201@gmail.com.

Best,
Isabella Haddad",isabella.haddad201@gmail.com,2026-06-18T17:02:19Z,2026-06-19T01:20:19Z,5
242553,2026-06-18T14:55:32Z,chat,Moving soon,"Good afternoon, Moving on the 14th — can you change my address to 851 Maple Street, Nashville? Old one: 638 Alder Place, Austin. If it's already boxed up, cancel the order and I'll re-place it. The order's under liam.kim981@yahoo.com. I'm reachable at (303) 555-0104 most afternoons. For reference: #VB-33726.

Cheers,
Liam",liam.kim981@yahoo.com,2026-06-18T18:45:32Z,2026-06-18T22:07:32Z,
242556,2026-06-18T15:52:06Z,chat,"First order, no news","First time ordering from you — is there any tracking yet for #VB-30808? The receipt came through but nothing since. It should be coming to 644 Elm Avenue, Denver. The order's under marcus.larsen780@outlook.com.

Regards,
Marcus Larsen",marcus.larsen780@outlook.com,2026-06-18T18:44:06Z,2026-06-18T20:46:06Z,
242565,2026-06-18T19:23:47Z,instagram,Order overdue,"Good afternoon, Hasn't arrived yet — I ordered the Rosewater Mist June 6 and the estimate said by June 16. #VB-15044. It was placed with morgan.vaughn505@gmail.com.

Cheers,
Morgan",morgan.vaughn505@gmail.com,2026-06-18T21:07:47Z,2026-06-18T22:23:47Z,4
242570,2026-06-18T20:09:54Z,email,Ordered a duplicate,"Ordered two of the Niacinamide Toner by mistake — can I send it back? What's the return process? #VB-71836. I'd prefer a refund over credit, if possible. Everything's under isabella.bishop178@icloud.com.

Regards,
Isabella Bishop",isabella.bishop178@icloud.com,2026-06-18T21:54:54Z,2026-06-19T01:57:54Z,5
242571,2026-06-18T20:55:37Z,chat,Where is the box I postponed?,"Hi there, The box I asked you to push out went out anyway. Where's my order #VB-22494? If it's coming regardless, I'd at least like the tracking link. The box is going to 967 Cedar Avenue, Providence. I'm at aurora.hartley953@icloud.com if you need me.

Best,
Aurora Hartley",aurora.hartley953@icloud.com,2026-06-18T22:22:37Z,2026-06-18T23:25:37Z,4
242576,2026-06-18T21:58:39Z,email,Wholesale minimums?,"What are your wholesale minimums and lead times? Asking for our Savannah storefront. I'm at zoe.vaughn235@yahoo.com if you need me.

Cheers,
Zoe",zoe.vaughn235@yahoo.com,2026-06-19T01:04:39Z,2026-06-19T09:04:39Z,
242582,2026-06-18T22:06:15Z,sms,It went out anyway?,"Good afternoon, You'd moved my Biotin+ Gummies box to June 20, but I just got a dispatch notice. Where is my order now — and can you send tracking? I'm at noah.kim202@hotmail.com if you need me. That's order #VB-14634.

Best,
Noah Kim",noah.kim202@hotmail.com,2026-06-18T23:37:15Z,2026-06-19T00:42:15Z,2
242588,2026-06-18T22:24:41Z,email,Cutting it close,When will it arrive? I bought the Renewal Serum for a trip on the 8th and I'm getting nervous. #VB-27933. I'm at emma.cruz543@proton.me if you need me.,emma.cruz543@proton.me,2026-06-19T03:35:41Z,2026-06-19T07:18:41Z,
242593,2026-06-18T22:31:00Z,email,Return request,"Good morning, I'd like to return the Niacinamide Toner — it's just not agreeing with my skin. #VB-53984. Pickup would be from 170 Oak Lane, Asheville. I'm at evelyn.ramsey55@yahoo.com if you need me.

Thanks,
Evelyn",evelyn.ramsey55@yahoo.com,2026-06-19T06:54:00Z,2026-06-20T02:55:00Z,
242594,2026-06-18T22:44:29Z,chat,Ordered a duplicate,"Ordered two of the Marine Collagen Capsules by mistake — can I send it back? What's the return process? #VB-25246. I'd prefer a refund over credit, if possible. You can reach me at isabella.brooks230@icloud.com.

Thanks,
Isabella",isabella.brooks230@icloud.com,2026-06-19T09:09:29Z,2026-06-20T10:32:29Z,
242601,2026-06-19T08:50:50Z,email,Did it go through?,"Good morning, Sorry to nag — no reply on my last note. Is my subscription officially on hold for June? I don't want another box yet. The order's under liam.bishop507@gmail.com.

Sincerely,
Liam",liam.bishop507@gmail.com,2026-06-19T13:15:50Z,2026-06-19T19:44:50Z,
242604,2026-06-19T11:48:18Z,email,Please refund this month,"Hi there, This is the one I asked you to hold — it billed anyway. Refund #VB-29374 please; I'll keep the Renewal Serum, but the charge needs to come off. It was bought on a discount, so the math might be odd on your end. You can reach me at derek.hayes119@yahoo.com.

Regards,
Derek Hayes",derek.hayes119@yahoo.com,2026-06-19T13:37:18Z,2026-06-19T23:36:18Z,
242607,2026-06-19T11:54:47Z,email,Where is my order?,"I ordered the Renewal Serum 15 days ago and #VB-51602 still shows just a label. Where is my order? Everything's under kevin.mercer431@proton.me.

Thanks,
Kevin",kevin.mercer431@proton.me,2026-06-19T14:17:47Z,2026-06-19T16:00:47Z,5
242615,2026-06-19T12:28:36Z,email,Early charge,"My next box wasn't supposed to bill until July and the charge hit today. Can you refund #VB-47196? I've got plenty left. It was bought on a discount, so the math might be odd on your end. I'm at leah.kim124@hotmail.com if you need me.

Thanks,
Leah",leah.kim124@hotmail.com,2026-06-19T15:32:36Z,2026-06-19T21:58:36Z,
242624,2026-06-19T13:15:11Z,chat,Serum won't come out,"Good afternoon, The Renewal Serum pump has stopped dispensing entirely — it springs back with nothing. I've tried rinsing the top. #VB-47675. Happy with a replacement or a refund — whichever is faster. Everything's under hana.nguyen748@outlook.com. I'm reachable at (206) 555-0167 most afternoons.",hana.nguyen748@outlook.com,2026-06-19T17:09:11Z,2026-06-20T02:27:11Z,2
242625,2026-06-19T14:04:46Z,email,Tracking not updating — #VB-38484,"Good morning, The tracking link for #VB-38484 has said the same thing since Tuesday. Is it actually on the way? It was placed with jordan.haddad490@hotmail.com.",jordan.haddad490@hotmail.com,2026-06-19T20:25:46Z,2026-06-20T00:58:46Z,
242629,2026-06-19T15:32:28Z,chat,Package not moving,"Hi there, My order #VB-78713 hasn't moved since last Wednesday — the tracking is frozen. I keep refreshing and nothing changes. You can reach me at amara.sutton666@hotmail.com.

Best,
Amara Sutton",amara.sutton666@hotmail.com,2026-06-19T17:35:28Z,2026-06-19T19:02:28Z,
242632,2026-06-19T16:27:58Z,email,Any update?,"Any update on my order #VB-83518? No word since the order went through on June 4. It was placed with sophia.okafor338@hotmail.com.

Cheers,
Sophia",sophia.okafor338@hotmail.com,2026-06-19T21:14:58Z,2026-06-20T07:45:58Z,1
242633,2026-06-19T16:32:06Z,chat,Wrong item — #VB-42248,"I picked the wrong item — can you change my order to the Barrier Cream? #VB-42248. It's still set to go to my old place at 311 Maple Street, Savannah. You can reach me at omar.nguyen332@icloud.com. Call or text me at (617) 555-0104 if that's easier.

Thanks,
Omar",omar.nguyen332@icloud.com,2026-06-19T21:55:06Z,2026-06-20T04:56:06Z,5
242638,2026-06-19T18:25:31Z,chat,Refund request,"Good afternoon, Please refund #VB-86445. I changed my mind the same morning and it hasn't gone out yet. I'm at elena.nguyen406@icloud.com if you need me.

Thanks,
Elena",elena.nguyen406@icloud.com,2026-06-19T21:38:31Z,2026-06-20T04:19:31Z,
242645,2026-06-19T19:23:33Z,chat,Cutting it close — #VB-20353,"Good afternoon, When will it arrive? I bought the Hydra Cleanser for a trip on the 11th and I'm getting nervous. #VB-20353. It should be coming to 876 Birch Road, Boise. I'm at ruby.winslow290@hotmail.com if you need me.

Regards,
Ruby Winslow",ruby.winslow290@hotmail.com,2026-06-20T00:29:33Z,2026-06-20T10:47:33Z,
242648,2026-06-19T19:35:16Z,email,"Fine, but where is it","Hi there, Since my Renewal Serum refill went out early anyway, can you send the tracking? #VB-53485. Third message this month about this box. Everything's under mia.rhodes282@proton.me.

Sincerely,
Mia",mia.rhodes282@proton.me,2026-06-19T20:52:16Z,2026-06-19T21:47:16Z,
242651,2026-06-19T20:43:07Z,email,Pregnancy safe?,"I'm pregnant — is the Renewal Serum safe for pregnancy? Want to check before I order. I'm at rosa.ramsey395@outlook.com if you need me.

Sincerely,
Rosa",rosa.ramsey395@outlook.com,2026-06-20T02:31:07Z,2026-06-20T13:37:07Z,5
242655,2026-06-19T21:07:19Z,sms,Retail locations,"Any retail presence planned? Asking because gift-shopping is easier in person.

Regards,
Keisha Bishop",keisha.bishop862@gmail.com,2026-06-20T03:52:19Z,2026-06-20T22:43:19Z,
242662,2026-06-19T21:23:10Z,email,Cracked cap,"Hi there, The cap on my Tinted Mineral SPF was cracked in the mailer and it's oozing everywhere. #VB-78726. It was placed with andre.doyle177@outlook.com.

Cheers,
Andre",andre.doyle177@outlook.com,2026-06-20T04:40:10Z,2026-06-20T21:53:10Z,4
242663,2026-06-19T22:09:17Z,chat,Do you sell in stores?,"Good afternoon, Do you sell in any stores in Ann Arbor, or is it online only? I'd rather see everything in person first.

Best,
Felix Tanaka",felix.tanaka160@icloud.com,2026-06-20T03:31:17Z,2026-06-20T18:15:17Z,
242666,2026-06-19T22:40:11Z,chat,Update my address,"I just moved — please update my address to 367 Bluebell Lane, Providence. The old one on file is 497 Magnolia Boulevard, Boise. You can reach me at emma.park935@hotmail.com. Call or text me at (312) 555-0104 if that's easier. The order ref is #VB-73688.

Best,
Emma Park",emma.park935@hotmail.com,2026-06-20T01:07:11Z,2026-06-20T03:04:11Z,2
242667,2026-06-20T09:18:48Z,chat,"Same request, take three","Writing again because the last change didn't stick. Please push my Marine Collagen Capsules subscription to next month and tell me it's done. Everything's under harper.mercer957@hotmail.com.

Best,
Harper Mercer",harper.mercer957@hotmail.com,2026-06-20T11:22:48Z,2026-06-20T14:30:48Z,4
242670,2026-06-20T09:36:05Z,email,"Can't get in, date approaching","Good afternoon, I can't sign in — trying to push my June date back and the page just spins. aurorah95@outlook.com is the old login; reach me at aurora.hartley953@icloud.com.

Best,
Aurora Hartley",aurora.hartley953@icloud.com,2026-06-20T12:14:05Z,2026-06-21T00:06:05Z,2
242679,2026-06-20T11:34:21Z,email,Exchange?,"Can I exchange the Ashwagandha Softgels for the Renewal Serum? Unopened, still in the wrapper. #VB-49282. I'd prefer a refund over credit, if possible. The order's under sophia.ellison913@yahoo.com.

Thanks,
Sophia",sophia.ellison913@yahoo.com,2026-06-20T14:13:21Z,2026-06-20T20:40:21Z,
242683,2026-06-20T11:43:50Z,chat,Dry skin starter?,"Good morning, Can you recommend a bundle for very dry skin? Starting my routine from scratch. I'm at ellie.hayes887@icloud.com if you need me.

Regards,
Ellie Hayes",ellie.hayes887@icloud.com,2026-06-20T21:44:50Z,2026-06-21T17:19:50Z,5
242688,2026-06-20T12:24:49Z,email,Exchange?,"Good afternoon, Can I exchange the Vitamin C Drops for the Marine Collagen Capsules? Unopened, still in the wrapper. #VB-89212. The order's under ava.alvarez337@proton.me.",ava.alvarez337@proton.me,2026-06-20T15:41:49Z,2026-06-20T23:48:49Z,1
242692,2026-06-20T14:32:31Z,email,Layering question,Can I use it with vitamin C in the morning? Wondering how the Barrier Cream ingredients play with it. I'm at amelia.haddad876@proton.me if you need me.,amelia.haddad876@proton.me,2026-06-20T21:19:31Z,2026-06-21T10:32:31Z,4
242699,2026-06-20T14:35:23Z,chat,Order overdue,"Hasn't arrived yet — I ordered the Marine Collagen Capsules June 9 and the estimate said by June 14. #VB-85790. It should be coming to 781 Dogwood Drive, Raleigh. The order's under isabella.bishop178@icloud.com.

Best,
Isabella Bishop",isabella.bishop178@icloud.com,2026-06-20T16:43:23Z,2026-06-20T18:11:23Z,4
242700,2026-06-20T18:41:35Z,sms,Following up on my skip,"Hi there, Following up — I asked to skip my June box on the 12th and the dashboard still shows June 19. Did it go through? You can reach me at evelyn.brooks879@hotmail.com.

Sincerely,
Evelyn",evelyn.brooks879@hotmail.com,2026-06-20T22:07:35Z,2026-06-21T03:11:35Z,
242709,2026-06-20T19:08:31Z,email,Skip didn't save (again),"This is my third message about the same thing — please just pause my Marine Collagen Capsules subscription until August and confirm by reply. It was placed with tara.holloway861@gmail.com.

Cheers,
Tara",tara.holloway861@gmail.com,2026-06-21T01:40:31Z,2026-06-21T11:14:31Z,
242712,2026-06-20T19:35:01Z,email,Best value bundle,"Good afternoon, Which bundle would you recommend for combination skin on a budget — the Daily Glow set or something smaller? You can reach me at stella.alvarez30@icloud.com.",stella.alvarez30@icloud.com,2026-06-21T06:15:01Z,2026-06-22T03:17:01Z,5
242721,2026-06-20T22:12:17Z,email,Order overdue,"Hasn't arrived yet — I ordered the Rosewater Mist June 11 and the estimate said by June 23. #VB-49211. I'm at zoe.kim956@outlook.com if you need me.

Best,
Zoe Kim",zoe.kim956@outlook.com,2026-06-21T00:51:17Z,2026-06-21T02:48:17Z,
242729,2026-06-20T22:15:07Z,chat,Wrong item — #VB-26584,"I picked the wrong item — can you change my order to the Rosewater Mist? #VB-26584. The order's under sophia.nguyen213@yahoo.com. My cell is (312) 555-0125.

Best,
Sophia Nguyen",sophia.nguyen213@yahoo.com,2026-06-21T00:50:07Z,2026-06-21T04:15:07Z,
242730,2026-06-20T22:33:51Z,facebook,Cutting it close,"Hi there, When will it arrive? I bought the Vitamin C Drops for a trip on the 24th and I'm getting nervous. #VB-11961. You can reach me at selena.bishop343@yahoo.com.",selena.bishop343@yahoo.com,2026-06-21T06:26:51Z,2026-06-21T12:03:51Z,
242736,2026-06-21T08:35:04Z,email,Between two shades,Which shade should I pick if I'm between Fair and Light Beige? First time buying from you. I'm at morgan.vega378@yahoo.com if you need me.,morgan.vega378@yahoo.com,2026-06-21T10:38:04Z,2026-06-21T14:35:04Z,
